Absorption Spectra of Human Fetal and Adult  Methemoglobin (scaled by factor 4)

W. G. Zijistra, A. Buursma, and W. P. Meeuwsen-van der Roest
	
lambda	absorption coefficient
(nm)	(1/cm)
450	209.9264837
452	201.8499163
454	195.5300558
456	190.1099721
458	185.8681674
460	181.9905581
462	178.9056093
464	175.9063535
466	173.6997581
468	171.5574326
470	170.4005767
472	169.3936837
474	169.5008
476	169.9721116
478	171.3646233
480	172.9713674
482	175.5207349
484	177.8987163
486	180.9622419
488	183.5758791
490	186.7250977
492	189.1245023
494	191.6738698
496	193.1949209
498	194.6945488
500	195.0801674
502	194.9087814
504	193.4734233
506	191.7167163
508	188.8031535
510	185.8253209
512	181.9262884
514	178.1772186
516	173.935414
518	169.8649953
520	165.644614
522	161.7241581
524	157.8037023
526	154.5473674
528	151.3981488
530	148.7630884
532	146.2351442
534	144.1356651
536	141.6291442
538	139.1654698
540	135.9091349
542	132.1814884
544	127.4255256
546	122.3053674
548	116.4782419
550	110.5654233
552	104.8668372
554	99.81094884
556	95.48345116
558	92.05573023
560	89.46351628
562	87.7068093
564	86.61422326
566	86.10006512
568	85.88583256
570	85.90725581
572	85.90725581
574	85.92867907
576	85.77871628
578	85.39309767
580	84.70755349
582	83.55069767
584	82.02964651
586	80.20866977
588	78.23773023
590	76.20252093
592	74.29585116
594	72.53914419
596	71.10378605
598	69.92550698
600	69.11142326
602	68.5544186
604	68.27591628
606	68.23306977
608	68.42587907
610	68.87576744
612	69.6255814
614	70.7395907
616	72.30348837
618	74.0816186
620	76.03113488
622	78.04492093
624	79.90874419
626	81.53691163
628	82.73661395
630	83.4435814
632	83.55069767
634	82.58665116
636	80.70140465
638	77.55218605
640	73.18184186
642	67.6332186
644	61.29193488
646	54.43649302
648	47.96666977
650	42.22523721
652	36.50522791
654	31.44933953
656	26.28633488
658	23.20138605
660	20.24497674
662	17.3099907
664	14.78204651
666	12.76826047
668	11.20436279
670	9.833274419
672	8.762111628
674	7.926604651
676	7.262483721
678	6.70547907
680	6.255590698
682	5.93424186
684	5.655739535
686	5.420083721
688	5.248697674
690	5.098734884
692	4.991618605
694	4.905925581
696	4.841655814
698	4.777386047
700	4.755962791
702	4.734539535
704	4.691693023
706	4.691693023
708	4.691693023
710	4.670269767
712	4.691693023
714	4.713116279
716	4.734539535
718	4.734539535
720	4.755962791
722	4.798809302
724	4.820232558
726	4.86307907
728	4.905925581
730	4.948772093
732	4.991618605
734	5.034465116
736	5.098734884
738	5.163004651
740	5.248697674
742	5.312967442
744	5.377237209
746	5.441506977
748	5.5272
750	5.591469767
752	5.677162791
754	5.762855814
756	5.869972093
758	5.955665116
760	6.062781395
762	6.148474419
764	6.255590698
766	6.384130233
768	6.469823256
770	6.619786047
772	6.726902326
774	6.834018605
776	6.96255814
778	7.091097674
780	7.241060465
782	7.391023256
784	7.519562791
786	7.648102326
788	7.798065116
790	7.948027907
792	8.076567442
794	8.247953488
796	8.397916279
798	8.526455814
800	8.69784186
805	8.569302326
840	10.92586047
845	10.92586047
880	12.42548837
904	13.49665116
920	14.13934884
940	14.78204651
960	15.21051163
1000	15.42474419
